label,centrality
"[The American universal geography, or, A view of the present state of all the empires, kingdoms, states, and republics in the known world, and of the United States of America in particular ...]",0.0
null,0.0
[publication year attributed by cataloger],0.0
[The extravagant shepherd],0.0
[SPC_727_1985_Williams visits.docx],0.0
"[The English reader, or, Pieces in prose and verse : from the best writers : designed to assist young persons to read with propriety and effect, improve their language and sentiments, and to inculcate the most important principles of piety and virtue : with a few preliminary observations on the principles of good reading]",0.0
[new component formation],0.0
[reback],0.0
"[L'histoire de Bretaigne, des roys, ducs, comtes et princes d'icelle : l'establissement du royaume, mutation de ce tiltre en duché, continué iusques au temps de Madame Anne derniere duchesse & depuis royne de France, par le mariage de laquelle passa le duché en la maison de France : auec la carte geographique dudict pays & table de la genealogie des ducs & princes ...]",0.0
"[The works of that late most excellent philosopher and astronomer, Sir George Wharton, Bar.]",0.0
[SPC_1740_1995.docx],0.0
[new component formation],0.0
[Component Application],0.0
[production of hinge extensions],0.0
"[The works of Sir William Davenant, Kt., consisting of those which were formerly printed, and those which he designed for the press. Now published out of the author's original copies]",0.0
[Component Application],0.0
[RB_5363_J494_survay.docx],0.0
null,0.0
"[Galerie française, ou Collection de portraits des hommes et des femmes qui ont illustré la France, dans les XVIe, XVIIe et XVIIIe siècles. Avec des notices et des fac simile. Précédée d'une introduction qui comprendra les principaux évènemens qui se sont passés depuis Mérovée jusqu'à Louis XII.]",0.0
[Component Application],0.0
[new component formation],0.0
[Menorat ha-maʼor],0.0
null,0.0
[publication year attributed by cataloger],0.0
null,0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
"[De ortv ac progressv artis typographicæ. Dissertatio historica, in qva præter alia pleraque ad calcographices negocivm spectantia de avctoribvs et loco inuentionis pracipuè inquiritur, proqve Mogvntinis contra Harlemenses concluditur]",0.0
[new component formation],0.0
[new component formation],0.0
"[The rhetorical reader : consisting of instructions for regulating the voice, with a rhetorical notation, illustrating inflection, emphasis and modulation; and a course of rhetorical exercises : designed for the use of academies and high-schools]",0.0
null,0.0
null,0.0
null,0.0
[new component formation],0.0
"[Sixteen sermons, preached upon several occasions, by Edward Boys, B.D. late rector of Mautby in Norfolk, and sometimes fellow of Corpus Christi Colledge in Cambridge]",0.0
[new component formation],0.0
null,0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
[4447_NewPracticalNavigator1800.docx],0.0
null,0.0
[new component formation],0.0
[production of hinge],0.0
"[boards,board]",0.0
[Component Application],0.0
[production of covering material],0.0
[Component Application],0.0
"[The bombardier, and pocket gunner ...]",0.0
[new component formation],0.0
[RB_5455_J633_Orations.docx],0.0
[Component Application],0.0
null,0.0
[publication year attributed by cataloger],0.0
null,0.0
[publication year attributed by cataloger],0.0
null,0.0
[publication year attributed by cataloger],0.0
[publication year attributed by cataloger],0.0
null,0.0
[production of hinge extensions],0.0
[production of hinge extensions],0.0
null,0.0
[new component formation],0.0
null,0.0
null,0.0
"[Mission music : choir book, 1770-1784]",0.0
[SPC_999_1988.docx],0.0
[A fifth reader],0.0
[new component formation],0.0
[6853_PopeWorks1170_v1_dbrock.docx],0.0
[tail],0.0
[A New General and Universal Atlas Containing Forty five Maps By Andrew Dury. Engraved by Mr. Kitchin & others],0.0
[production of covering material],0.0
[SPC_1741_1995.docx],0.0
"[with hinge extensions,hinge extensions]",0.0
[production of hinge],0.0
null,0.0
[2032_JohnsonDictionary1755.docx],0.0
[Component Application],0.0
[new component formation],0.0
[Component Application],0.0
null,0.0
null,0.0
[Component Application],0.0
null,0.0
[Component Application],0.0
[The annales of Cornelius Tacitus. The description of Germanie],0.0
null,0.0
[new component formation],0.0
[Component Application],0.0
[SPC_1919_1994.docx],0.0
null,0.0
null,0.0
[new component formation],0.0
[SPC_1724_1995.docx],0.0
[Component Application],0.0
[publication year attributed by cataloger],0.0
null,0.0
[publication year attributed by cataloger],0.0
[4851_Sefermenor_eryan.docx],0.0
null,0.0
null,0.0
"[Publii Virgilii Maronis Bucolica, Georgica, et Aeneis]",0.0
[board edge],0.0
[Component Application],0.0
[6122_EuropeanSettlements_eryan.docx],0.0
[SPC_751_1986.docx],0.0
[new component formation],0.0
"[A compendious system of astronomy : in a course of familiar lectures, in which the principles of that science are clearly elucidated, so as to be intelligible to those who have not studied the mathematics ; also trigonometrical and celestial problems, with a key to the ephemeris, and a vocabulary of the terms of science used in the lectures, which latter are explained agreeably to their application in them]",0.0
[Component Application],0.0
null,0.0
[Component Application],0.0
"[hinge,hinges]",0.0
[5654_WhartonWorks_dbrock.docx],0.0
[endbands],0.0
[production of hinge extensions],0.0
[new component formation],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
[books],0.0
[paper hinge],0.0
null,0.0
null,0.0
null,0.0
[Jira key],0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
[cloth],0.0
[SPC_704_1984.docx],0.0
[new component formation],0.0
[new component formation],0.0
null,0.0
[new component formation],0.0
null,0.0
null,0.0
[new component formation],0.0
[Component Application],0.0
"[The history of the province of New-York, from the first discovery : to which is annexed a description of the country, an account of the inhabitants, their trade, religious and political state, and the constitution of the courts of justice in that colony]",0.0
[application],0.0
[catkey],0.0
null,0.0
[new component formation],0.0
[Component Application],0.0
[laced case],0.0
null,0.0
[publication year attributed by cataloger],0.0
[6519_FountainsOfAlciat_dbrock.docx],0.0
[adhesive only],0.0
[Component Application],0.0
[shoulder],0.0
[production of hinge extensions],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[publication year attributed by cataloger],0.0
null,0.0
[guards],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[production of hinge extensions],0.0
null,0.0
[Component Application],0.0
null,0.0
[The poems of Gray : adorned with plates],0.0
[production of covering material],0.0
[publication year attributed by cataloger],0.0
[half binding],0.0
null,0.0
null,0.0
null,0.0
null,0.0
[volume],0.0
[dataset],0.0
[SPC_1726_1995.docx],0.0
[Beʼur ʼal ha-Torah [pt. 1].],0.0
[publication year attributed by cataloger],0.0
[corners],0.0
[new component formation],0.0
[Component Application],0.0
[new component formation],0.0
null,0.0
null,0.0
[production of hinge extensions],0.0
[covering material],0.0
[SPC_1114_1989.docx],0.0
[production of hinge],0.0
[publication year attributed by cataloger],0.0
null,0.0
[new component formation],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
[back],0.0
null,0.0
[La vie et les oeuvres spirituelles de s. Catherine d'Adorny de Gennes. Reueues st corrigéez.],0.0
"[A suruay of London : contayning the originall, antiquity, increase, moderne estate, and description of that citie]",0.0
[new component formation],0.0
[production of covering material],0.0
[new component formation],0.0
[318_DavenantWorks_unk.docx],0.0
null,0.0
[publication year attributed by cataloger],0.0
[hollow tube],0.0
null,0.0
null,0.0
[new component formation],0.0
[Oculus artificialis teledioptricus sive telescopium ...],0.0
"[Introduction to the English reader : or, A selection of pieces in prose and poetry, calculated to improve the younger classes of learners ...]",0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
[new component formation],0.0
[Component Application],0.0
[new component formation],0.0
"[An account of the European settlements in America. In six parts. I. A short history of the discovery of that part of the world. II. The manners and customs of the original inhabitants. III. Of the Spanish settlements. IV. Of the Portuguese. V. Of the French, Dutch, and Danish. VI. Of the English ...]",0.0
"[The works of Alexander Pope, esq. In nine volumes complete. With his last corrections, additions, and improvements; together with the commentary and notes of his editor [William Warburton]]",0.0
[publication year attributed by cataloger],0.0
[Component Application],0.0
[Component Application],0.0
[publication year attributed by cataloger],0.0
"[Williams' visits; or, Three hours before supper. A new colloquial and vocal entertainment, in two acts ...]",0.0
[production of covering material],0.0
[new component formation],0.0
[Component Application],0.0
[new component formation],0.0
[new component formation],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
"[The orations of Aeschines against Ctesiphon and Demosthenes De corona : Translated from the original Greek, and illustrated with notes, historical and critical]",0.0
[5703_CatalogueOfHonor_dbrock.docx],0.0
"[Exotic flora, containing figures and descriptions of new, rare, or otherwise interesting exotic plants ... with remarks upon their generic and specific characters, natural orders, history, culture, time of flowering, &c.]",0.0
[production of hinge extensions],0.0
[publication year attributed by cataloger],0.0
[Component Application],0.0
[publication year attributed by cataloger],0.0
[adhered],0.0
[extended full spine],0.0
[new component formation],0.0
[Component Application],0.0
[sewing supports],0.0
[Component Application],0.0
[laced-in boards],0.0
[In M. Tullii Ciceronis Orationes Paulli Manutii commentarius],0.0
[new component formation],0.0
"[The Antiquarian repertory; a miscellaneous assemblage of topography, history, biography, customs, and manners. Intended to illustrate and preserve several valuable remains of old times]",0.0
[Component Application],0.0
[new component formation],0.0
[textblock],0.0
[other damage],0.0
[new component formation],0.0
[new component formation],0.0
[goat leather],0.0
[Hai tou Anakreontos ōdai = The odes of Anacreon],0.0
[317_TerenceComoedia1541.docx],0.0
[2030_GrayPoems1800.docx],0.0
[production of hinge extensions],0.0
null,0.0
[Component Application],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
[paper],0.0
[new component formation],0.0
null,0.0
[production of hinge],0.0
null,0.0
[4403_EnglishSynonymes1839.docx],0.0
[new component formation],0.0
[new component formation],0.0
null,0.0
[Component Application],0.0
[publication year attributed by cataloger],0.0
[Component Application],0.0
[The seasons],0.0
[new component formation],0.0
[1724_illustrationsof birds1865.docx],0.0
null,0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
[adhesive],0.0
[publication year attributed by cataloger],0.0
[5500_SixteenSermons_agabory.docx],0.0
[production of hinge],0.0
null,0.0
[production of hinge extensions],0.0
[publication year attributed by cataloger],0.0
[5650_NewYork_eryan.docx],0.0
null,0.0
[Component Application],0.0
[2033_AtlasCoelestis1781.docx],0.0
null,0.0
null,0.0
[Component Application],0.0
[new component formation],0.0
[Poly-Olbion],0.0
null,0.0
[publication year attributed by cataloger],0.0
[pastedown],0.0
[new component formation],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
[Component Application],0.0
[new component formation],0.0
[Component Application],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[new component formation],0.0
[Component Application],0.0
[production of hinge],0.0
null,0.0
[leather],0.0
null,0.0
[SPC_741_1984.docx],0.0
[new component formation],0.0
null,0.0
[production of hinge extensions],0.0
null,0.0
"[A dictionary of the English language: in which the words are deduced from their originals, and illustrated in their different significations by examples from the best writers. To which are prefixed, a history of the language, and an English grammar]",0.0
null,0.0
[production of hinge],0.0
null,0.0
[Component Application],0.0
[Component Application],0.0
[production of hinge extensions],0.0
null,0.0
null,0.0
[new component formation],0.0
[3182_PorterRhetorical1854.docx],0.0
[production of hinge extensions],0.0
[Poems on several occasions],0.0
[production of hinge],0.0
[new component formation],0.0
[new component formation],0.0
[new component formation],0.0
null,0.0
[production of covering material],0.0
"[La destruction de l'aristocratisme, drame en cinq actes et en prose]",0.0
[Component Application],0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
[production of covering material],0.0
[production of covering material],0.0
null,0.0
[airplane linen],0.0
[SPC_1108_1989.docx],0.0
null,0.0
[publication year attributed by cataloger],0.0
[publication year attributed by cataloger],0.0
[production of hinge],0.0
[new component formation],0.0
[new component formation],0.0
null,0.0
[Component Application],0.0
[publication year attributed by cataloger],0.0
null,0.0
[5686_UniversalAtlas_agabory.docx],0.0
null,0.0
[new component formation],0.0
null,0.0
[Travels in New-England and New-York],0.0
[new component formation],0.0
[3827_Anacreontea1796.docx],0.0
[production of hinge extensions],0.0
[new component formation],0.0
[Component Application],0.0
null,0.0
null,0.0
null,0.0
[head and tail],0.0
[publication year attributed by cataloger],0.0
null,0.0
[513_WilliamofOckhamDialogus1476.docx],0.0
null,0.0
[new component formation],0.0
null,0.0
[full binding],0.0
null,0.0
null,0.0
[Component Application],0.0
[new component formation],0.0
[text],0.0
null,0.0
[6342_TravelsInNewEngland_dbrock.docx],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[SPC_491_1983.docx],0.0
[new component formation],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[Sefer Shaʻare Tsiyon : eleh divre Ḳabalah mi-pi sofrim umi-pi sefarim Sefer ʻEts ḥayim ...],0.0
[production of covering material],0.0
[production of hinge],0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
null,0.0
[3191_HannoverSha-areTsiyon1682.docx],0.0
[publication year attributed by cataloger],0.0
[Component Application],0.0
null,0.0
[new component formation],0.0
[new component formation],0.0
[production of hinge extensions],0.0
[publication year attributed by cataloger],0.0
[new component formation],0.0
null,0.0
null,0.0
[4449_HamiltonPoems1753.docx],0.0
null,0.0
[Component Application],0.0
[RB_5494_J666_The Seasons.docx],0.0
[new component formation],0.0
"[The new practical navigator : being an epitome of navigation, containing the different methods of working the lunar observations, and all the requisite tables used with the nautical almanack, in determining the latitude and longitude, and keeping a complete reckoning at sea : illustrated by proper rules and examples : the whole exemplified in a journal, kept from England to the Island of Teneriffe]",0.0
[guarded],0.0
[Component Application],0.0
null,0.0
"[Illustrations of the birds of California, Texas, Oregon, British and Russian America : Intended to contain descriptions and figures of all North American birds not given by former American authors, and a general synopsis of North American ornithology]",0.0
[Component Application],0.0
[production of hinge],0.0
[publication year attributed by cataloger],0.0
[joint],0.0
[production of hinge extensions],0.0
null,0.0
[new component formation],0.0
[publication year attributed by cataloger],0.0
[head],0.0
[new component formation],0.0
[3181_MurrayEnglishReader1841.docx],0.0
[Analysis of the principles of rhetorical delivery as applied in reading and speaking ...],0.0
[Component Application],0.0
[reattachment],0.0
null,0.0
null,0.0
[other damage],0.0
null,0.0
[Spencer redivivus; containing the first book of the Fairy Queen],0.0
[new component formation],0.0
[new component formation],0.0
[production of covering material],0.0
[new component formation],0.0
null,0.0
[5626_HistoireBretaigne_dbrock.docx],0.0
null,0.0
null,0.0
[case binding],0.0
[Component Application],0.0
[new component formation],0.0
[vellum],0.0
[production of hinge extensions],0.0
[Western paper],0.0
null,0.0
[extended head and tail],0.0
null,0.0
[Component Application],0.0
[new component formation],0.0
[Component Application],0.0
[Component Application],0.0
[SPC_939_1987.docx],0.0
[conservation],0.0
null,0.0
[Dyalogus doctoris venerabilis M[a]g[ist]ri Guilhelmi Oka[m] tres tractatus co[n]tinet : quo[rum] prim[us] qui e[st] De hereticis h[abet] septe[m] libros],0.0
[SPC_1918_1994.docx],0.0
null,0.0
[spine],0.0
[registration number],0.0
[publication year attributed by cataloger],0.0
[4434_MissionMusicChoirBook1770.docx],0.0
[publication year attributed by cataloger],0.0
[Component Application],0.0
null,0.0
[front],0.0
[320_PolyOlbion_unk.docx],0.0
[Component Application],0.0
null,0.0
null,0.0
